,score
4095,56.72088265419006
4096,95.8331823348999
4097,40.703749656677246
4098,97.56881594657898
4099,69.90986466407776
4100,97.8848934173584
4101,53.183919191360474
4102,95.1331079006195
4103,65.27500748634338
4104,96.69696092605591
4105,34.81925427913666
4106,91.37349128723145
4107,53.511202335357666
4108,88.16160559654236
4109,45.140835642814636
4110,96.7306911945343
4111,43.076202273368835
4112,94.14886236190796
4113,81.38094544410706
4114,95.5254077911377
4115,88.67465853691101
4116,97.11177349090576
4117,87.77450919151306
4118,95.2754020690918
4119,38.6238157749176
4120,95.82154154777527
4121,42.644935846328735
4122,97.54201769828796
4123,62.80205845832825
4124,97.36181497573853
4125,54.18230891227722
4126,97.10747003555298
4127,75.40881633758545
4128,97.26603627204895
4129,74.5240569114685
4130,96.2395429611206
4131,87.90029883384705
4132,97.1301794052124
4133,82.65227675437927
4134,95.774245262146
4135,54.85206842422485
4136,94.02583837509155
4137,66.41594767570496
4138,91.74597263336182
4139,49.15563464164734
4140,93.35044622421265
4141,51.26822590827942
4142,93.7303900718689
4143,54.69121336936951
4144,95.85278630256653
4145,86.3394558429718
4146,94.1880464553833
4147,71.4921772480011
4148,97.26603627204895
4149,77.55656242370605
4150,96.87718749046326
4151,42.9031103849411
4152,96.29897475242615
4153,56.97166919708252
4154,96.86424732208252
4155,48.06491136550903
4156,95.27788162231445
4157,80.49606084823608
4158,94.18317079544067
4159,72.12674617767334
4160,97.67847061157227
4161,75.25815963745117
4162,95.35810351371765
4163,35.037440061569214
4164,96.77637815475464
4165,35.10369062423706
4166,97.04705476760864
4167,26.93902552127838
4168,85.93228459358215
4169,84.04823541641235
4170,97.69843220710754
4171,81.3951313495636
4172,98.24322462081909
4173,89.20567035675049
4174,97.40697741508484
4175,38.17436099052429
4176,93.83615255355835
4177,47.59668707847595
4178,97.80136942863464
4179,70.90771198272705
4180,97.1048355102539
4181,73.85552525520325
4182,97.12485074996948
4183,57.96743631362915
4184,96.37426137924194
4185,40.8687025308609
4186,94.5008397102356
4187,72.27913737297058
4188,95.63717842102051
4189,76.86266899108887
4190,95.47466039657593
4191,77.59631276130676
4192,95.70730924606323
4193,59.942638874053955
4194,92.04310774803162
4195,84.36950445175171
4196,95.93466520309448
4197,68.85687112808228
4198,95.32455205917358
4199,85.20998358726501
4200,93.97974014282227
4201,78.02785038948059
4202,94.3824827671051
4203,69.62452530860901
4204,93.5810923576355
4205,64.4496202468872
4206,96.66576385498047
4207,76.438307762146
4208,93.98300647735596
4209,45.72724103927612
4210,93.456369638443
4211,74.05627369880676
4212,94.06735897064209
4213,44.773706793785095
4214,93.9329743385315
4215,49.77637231349945
4216,97.0203161239624
4217,88.85546922683716
4218,96.42807245254517
4219,43.2525098323822
4220,97.30364084243774
4221,40.39820432662964
4222,93.90096664428711
4223,73.51875305175781
4224,94.01647448539734
4225,57.01093077659607
4226,94.91000175476074
4227,39.339086413383484
4228,94.89123821258545
4229,65.86952209472656
4230,93.21330189704895
4231,89.32667970657349
4232,93.4066891670227
4233,35.028427839279175
4234,96.94209098815918
4235,72.85986542701721
4236,97.45933413505554
4237,69.0006673336029
4238,89.46563005447388
4239,90.08430242538452
4240,95.90572118759155
4241,31.362569332122803
4242,76.20363235473633
4243,81.54383301734924
4244,92.02021360397339
4245,48.351532220840454
4246,94.96400356292725
4247,61.95433735847473
4248,94.4531798362732
4249,39.37614560127258
4250,71.16785645484924
4251,40.83893895149231
4252,95.9157645702362
4253,78.3650279045105
4254,94.74764466285706
4255,26.82911455631256
4256,86.78995966911316
4257,37.61681914329529
4258,94.8648452758789
4259,85.30846834182739
4260,90.33319354057312
4261,89.765465259552
4262,84.47778224945068
4263,49.473828077316284
4264,95.63623666763306
4265,68.40906143188477
4266,95.29168605804443
4267,67.43037104606628
4268,92.8682804107666
4269,56.470006704330444
4270,96.33232951164246
4271,75.3800630569458
4272,91.37535691261292
4273,59.817683696746826
4274,93.00891757011414
4275,41.28166735172272
4276,95.8331823348999
4277,45.43062448501587
4278,96.76986932754517
4279,42.054808139801025
4280,95.70510983467102
4281,52.82453894615173
4282,96.93589806556702
4283,74.21127557754517
4284,95.92495560646057
4285,55.87877035140991
4286,95.8907961845398
4287,70.79799175262451
4288,98.08770418167114
4289,69.84947919845581
4290,95.27496695518494
4291,40.72449505329132
4292,95.35290002822876
4293,87.43025660514832
4294,92.78521537780762
4295,74.98005628585815
4296,97.18236923217773
4297,87.052321434021
4298,94.0757155418396
4299,59.3112051486969
4300,96.37128114700317
4301,48.61256778240204
4302,96.84158563613892
4303,87.88926601409912
4304,89.78471755981445
4305,54.28352952003479
4306,91.06690883636475
4307,40.186697244644165
4308,96.6492235660553
4309,64.84410762786865
4310,94.95822191238403
4311,66.67433381080627
4312,96.3250994682312
4313,62.63716220855713
4314,97.44721055030823
4315,72.3971426486969
4316,77.31693983078003
4317,67.75990128517151
4318,95.67176103591919
4319,60.236912965774536
4320,94.77666020393372
4321,63.69783878326416
4322,96.82239890098572
4323,37.415993213653564
4324,95.82390189170837
4325,39.17013704776764
4326,98.02771806716919
4327,44.405171275138855
4328,96.39529585838318
4329,46.685412526130676
4330,97.07551002502441
4331,70.55074572563171
4332,96.00309133529663
4333,57.14828372001648
4334,97.1048355102539
4335,54.04531955718994
4336,90.81485271453857
4337,56.86226487159729
4338,95.87208032608032
4339,87.26738691329956
4340,94.68622207641602
4341,57.678771018981934
4342,96.82239890098572
4343,51.82405114173889
4344,94.85781192779541
4345,50.04783272743225
4346,95.09800672531128
4347,43.98610591888428
4348,97.12825417518616
4349,72.78298139572144
4350,97.23509550094604
4351,62.127381563186646
4352,96.10906839370728
4353,29.204803705215454
4354,94.21762228012085
4355,85.45222282409668
4356,93.69660019874573
4357,39.98454809188843
4358,95.95085382461548
4359,65.14625549316406
4360,96.1695671081543
4361,60.237497091293335
4362,93.85714530944824
4363,41.62442088127136
4364,89.78471755981445
4365,90.8643126487732
4366,95.48611044883728
4367,49.076637625694275
4368,76.85205936431885
4369,73.1637716293335
4370,83.96579623222351
4371,74.6442198753357
4372,81.63905143737793
4373,42.258819937705994
4374,81.90686106681824
4375,57.36241936683655
4376,90.27290940284729
4377,61.77668571472168
4378,89.27789330482483
4379,52.875733375549316
4380,92.52579808235168
4381,66.5774405002594
4382,91.57593250274658
4383,79.53708171844482
4384,93.28367114067078
4385,66.46147966384888
4386,93.27015280723572
4387,72.00512290000916
4388,94.59354877471924
4389,64.8333489894867
4390,90.97272157669067
4391,60.802799463272095
4392,86.94544434547424
4393,57.03513026237488
4394,88.72663974761963
4395,66.07101559638977
4396,89.71117734909058
4397,70.23147940635681
4398,82.42771625518799
4399,69.93458271026611
4400,95.58413028717041
4401,22.92886972427368
4402,92.72652268409729
4403,83.62926244735718
4404,95.76410055160522
4405,59.52736139297485
4406,92.65110492706299
4407,46.73362672328949
4408,94.23458576202393
4409,73.56640696525574
4410,91.97291731834412
4411,80.87238073348999
4412,94.80929374694824
4413,57.60730504989624
4414,97.09198474884033
4415,51.7802894115448
4416,93.30066442489624
4417,32.73254036903381
4418,92.58164167404175
4419,58.234381675720215
4420,91.56153798103333
4421,49.229058623313904
4422,92.82504916191101
4423,47.19972610473633
4424,88.4516716003418
4425,75.52556991577148
4426,97.85363674163818
4427,39.056602120399475
4428,84.72365140914917
4429,67.13398098945618
4430,90.79256653785706
4431,31.54143989086151
4432,93.1198000907898
4433,69.98028755187988
4434,93.88909935951233
4435,48.103535175323486
4436,87.59987354278564
4437,48.14689755439758
4438,91.69231653213501
4439,84.10641551017761
4440,91.2460446357727
4441,69.00734901428223
4442,92.401522397995
4443,30.29123544692993
4444,94.47661638259888
4445,35.6293261051178
4446,88.8359546661377
4447,40.128546953201294
4448,95.06775140762329
4449,70.56183815002441
4450,95.66586017608643
4451,67.47388243675232
4452,96.85799479484558
4453,70.14453411102295
4454,97.97691702842712
4455,33.9823454618454
4456,89.28202390670776
4457,78.61777544021606
4458,94.39358711242676
4459,33.2958847284317
4460,92.00521111488342
4461,32.2490394115448
4462,91.70681834220886
4463,47.36015796661377
4464,90.85041284561157
4465,37.49829828739166
4466,93.69485378265381
4467,24.192677438259125
4468,91.32505655288696
4469,89.31528329849243
4470,90.46295285224915
4471,39.77250158786774
4472,93.85460019111633
4473,30.98762333393097
4474,96.00253701210022
4475,63.31944465637207
4476,93.78811120986938
4477,41.642796993255615
4478,95.99437713623047
4479,65.57252407073975
4480,89.11396265029907
4481,29.3448805809021
4482,89.42257165908813
4483,33.07133913040161
4484,94.67398524284363
4485,63.93855810165405
4486,92.15618968009949
4487,59.79157090187073
4488,94.35107111930847
4489,50.788235664367676
4490,92.7367091178894
4491,58.29564929008484
4492,90.30659794807434
4493,81.45098686218262
4494,95.1608955860138
4495,45.764610171318054
4496,93.13996434211731
4497,63.16080689430237
4498,96.63413763046265
4499,48.22923541069031
4500,94.3673849105835
4501,29.726529121398926
4502,90.1255190372467
4503,68.63704919815063
4504,94.10458207130432
4505,70.45341730117798
4506,94.39894556999207
4507,73.9758849143982
4508,94.45613026618958
4509,57.9404354095459
4510,91.8357253074646
4511,67.00499653816223
4512,96.78575992584229
4513,42.068642377853394
4514,92.58164167404175
4515,44.03388500213623
4516,98.01291823387146
4517,60.734790563583374
4518,91.98090434074402
4519,54.59323525428772
4520,87.5256597995758
4521,69.5684015750885
4522,85.22683382034302
4523,51.250988245010376
4524,91.578209400177
4525,58.02890658378601
4526,87.06359267234802
4527,43.06738078594208
4528,89.48339819908142
4529,36.474522948265076
4530,88.45845460891724
4531,40.95256328582764
4532,93.05088520050049
4533,77.87824869155884
4534,91.61931872367859
4535,45.875561237335205
4536,89.0829861164093
4537,79.32412624359131
4538,94.63371634483337
4539,86.97136640548706
4540,94.26761269569397
4541,45.951586961746216
4542,94.73469853401184
4543,49.032700061798096
4544,94.43596005439758
4545,46.752482652664185
4546,92.90814399719238
4547,69.74828243255615
4548,93.1566834449768
4549,49.66786801815033
4550,90.28816819190979
4551,76.63675546646118
4552,89.65681195259094
4553,67.30033755302429
4554,94.65486407279968
4555,63.812822103500366
4556,93.45465898513794
4557,43.921083211898804
4558,91.38040542602539
4559,37.336188554763794
4560,95.47337293624878
4561,75.0864028930664
4562,96.08778357505798
4563,56.430333852767944
4564,95.88462710380554
4565,63.65838646888733
4566,87.07003593444824
4567,50.64120292663574
4568,91.46584272384644
4569,36.962246894836426
4570,92.69382357597351
4571,89.38653469085693
4572,91.8368399143219
4573,41.50504469871521
4574,94.5682168006897
4575,75.19755363464355
4576,95.58852910995483
4577,65.50694108009338
4578,93.43829154968262
4579,75.5824625492096
4580,94.13403868675232
4581,65.04968404769897
4582,94.66502666473389
4583,80.13322949409485
4584,96.74509763717651
4585,44.72410976886749
4586,96.14834189414978
4587,80.75714111328125
4588,95.91676592826843
4589,63.085758686065674
4590,94.03992295265198
4591,77.70166397094727
4592,90.37730693817139
4593,60.035306215286255
4594,86.21600270271301
4595,57.84367918968201
4596,92.26366877555847
4597,37.08321452140808
4598,88.37271928787231
4599,68.36845278739929
4600,92.77200698852539
4601,36.73737943172455
4602,96.61079049110413
4603,56.068432331085205
4604,91.21522307395935
4605,88.16124200820923
4606,94.41899061203003
4607,77.76687741279602
4608,97.51291275024414
4609,84.96267795562744
4610,94.79846954345703
4611,33.32456350326538
4612,97.11315035820007
4613,76.91876292228699
4614,96.19898796081543
4615,83.32632780075073
4616,93.77213716506958
4617,44.91286277770996
4618,91.06778502464294
4619,44.67702805995941
4620,83.73178243637085
4621,45.89865505695343
4622,90.1255190372467
4623,30.83098530769348
4624,91.82721376419067
4625,88.36266994476318
4626,94.27859783172607
4627,33.30644369125366
4628,95.13881802558899
4629,77.58126258850098
4630,93.88413429260254
4631,76.35948061943054
4632,96.19402289390564
4633,71.8478798866272
4634,94.83581781387329
4635,68.29796433448792
4636,94.81275677680969
4637,85.14801263809204
4638,92.66542196273804
4639,27.258464694023132
4640,93.94173622131348
4641,62.217581272125244
4642,97.9074776172638
4643,36.25672459602356
4644,94.3591833114624
4645,60.961586236953735
4646,94.23007369041443
4647,49.92005228996277
4648,95.06266713142395
4649,71.5822160243988
4650,96.47969007492065
4651,37.738236784935
4652,94.83377933502197
4653,44.882988929748535
4654,93.48008632659912
4655,61.28619909286499
4656,97.6703405380249
4657,30.22097945213318
4658,94.99035477638245
4659,53.11204195022583
4660,90.51878452301025
4661,55.44819235801697
4662,97.43789434432983
4663,64.74326848983765
4664,90.37988185882568
4665,73.25066328048706
4666,96.6279149055481
4667,83.90403389930725
4668,94.92462277412415
4669,55.40463328361511
4670,93.29478144645691
4671,86.93209886550903
4672,95.17804980278015
4673,73.16139340400696
4674,96.50843143463135
4675,74.74390864372253
4676,93.94173622131348
4677,71.91519737243652
4678,91.70681834220886
4679,67.6054835319519
4680,93.4337854385376
4681,87.15342283248901
4682,90.34771919250488
4683,79.52370047569275
4684,94.24587488174438
4685,49.906930327415466
4686,91.29345417022705
4687,62.845128774642944
4688,94.40449476242065
4689,67.99306869506836
4690,97.0246434211731
4691,29.779615998268127
4692,93.9271867275238
4693,62.85805702209473
4694,92.75243282318115
4695,64.44076299667358
4696,96.00188136100769
4697,75.42239427566528
4698,91.16168022155762
4699,86.3954484462738
4700,95.52491903305054
4701,28.470665216445923
4702,97.29276895523071
4703,40.338364243507385
4704,95.11808156967163
4705,39.550793170928955
4706,93.41912269592285
4707,56.94402456283569
4708,95.03631591796875
4709,60.68176627159119
4710,94.41851377487183
4711,49.252498149871826
4712,94.74273920059204
4713,26.978787779808044
4714,97.29378819465637
4715,36.68191134929657
4716,95.11529207229614
4717,51.3801634311676
4718,95.74141502380371
4719,87.13516592979431
4720,98.74714612960815
4721,81.61920309066772
4722,99.04206991195679
4723,35.33509373664856
4724,91.69142842292786
4725,74.94620680809021
4726,92.7767276763916
4727,42.547741532325745
4728,96.52555584907532
4729,45.0968861579895
4730,93.05264353752136
4731,87.89125680923462
4732,93.14888715744019
4733,68.02420616149902
4734,93.29290986061096
4735,53.89118790626526
4736,94.36177611351013
4737,30.10365068912506
4738,96.09257578849792
4739,39.34657871723175
4740,93.14073324203491
4741,44.725775718688965
4742,92.6994800567627
4743,59.90738868713379
4744,90.78831076622009
4745,35.89812517166138
4746,92.99768209457397
4747,33.91503691673279
4748,96.03235721588135
4749,50.807124376297
4750,95.79899907112122
4751,54.993730783462524
4752,94.42058801651001
4753,46.70422375202179
4754,88.79517316818237
4755,49.05214309692383
4756,96.043461561203
4757,34.17247533798218
4758,97.2500205039978
4759,49.55196678638458
4760,95.17514109611511
4761,57.097822427749634
4762,93.1623101234436
4763,71.70872092247009
4764,97.04272747039795
4765,27.54579186439514
4766,91.84616208076477
4767,57.98799991607666
4768,96.26904726028442
4769,54.64228391647339
4770,96.11016511917114
4771,49.14844632148743
4772,98.45810532569885
4773,54.67067360877991
4774,93.80657076835632
4775,84.81005430221558
4776,88.69971036911011
4777,68.97198557853699
4778,98.2631504535675
4779,82.7471375465393
4780,95.26987075805664
4781,68.68001818656921
4782,94.57395076751709
4783,77.06097960472107
4784,95.93796730041504
4785,46.065905690193176
4786,93.29453110694885
4787,83.83428454399109
4788,95.87304592132568
4789,75.52250623703003
4790,87.2133731842041
4791,68.29385757446289
4792,89.1094446182251
4793,72.9160487651825
4794,93.21672916412354
4795,58.95460844039917
4796,92.26469397544861
4797,65.28283357620239
4798,97.68348932266235
4799,46.33911848068237
4800,92.50736832618713
4801,41.96907579898834
4802,99.04206991195679
4803,70.45933604240417
4804,96.18154168128967
4805,73.75183701515198
4806,92.50834584236145
4807,65.09508490562439
4808,96.43667936325073
4809,61.33963465690613
4810,96.1746096611023
4811,76.07459425926208
4812,95.13072967529297
4813,78.37267518043518
4814,94.1677451133728
4815,62.11051940917969
4816,96.03001475334167
4817,65.21865129470825
4818,92.29531288146973
4819,47.14979827404022
4820,92.41546392440796
4821,76.56194567680359
4822,95.72052955627441
4823,50.18531084060669
4824,97.13993072509766
4825,67.09614396095276
4826,91.49416089057922
4827,91.23810529708862
4828,93.70532035827637
4829,45.02915143966675
4830,90.60249328613281
4831,73.81764650344849
4832,92.67997741699219
4833,44.7030633687973
4834,91.92333817481995
4835,74.34417605400085
4836,93.98624897003174
4837,64.0878677368164
4838,96.51370644569397
4839,57.30512738227844
4840,93.87494325637817
4841,61.29666566848755
4842,89.81019258499146
4843,79.09716963768005
4844,93.4374451637268
4845,44.23947036266327
4846,97.81303405761719
4847,47.438931465148926
4848,96.18755578994751
4849,69.18193697929382
4850,97.15155363082886
4851,78.42801809310913
4852,96.51651382446289
4853,84.74214673042297
4854,96.43667936325073
4855,80.48945665359497
4856,90.79795479774475
4857,54.339879751205444
4858,93.12766790390015
4859,61.36013865470886
4860,91.20820760726929
4861,83.26597213745117
4862,94.96887922286987
4863,80.88945746421814
4864,95.86513042449951
4865,47.014597058296204
4866,97.36320376396179
4867,89.74210023880005
4868,91.60774350166321
4869,61.559468507766724
4870,97.60681986808777
4871,61.12384796142578
4872,88.06000351905823
4873,60.85207462310791
4874,90.99883437156677
4875,50.03746747970581
4876,91.3428008556366
4877,73.33036661148071
4878,92.38452315330505
4879,71.00540399551392
4880,95.39240002632141
4881,50.74915885925293
4882,94.01777386665344
4883,36.094871163368225
4884,91.8383240699768
4885,76.68638825416565
4886,93.26643943786621
4887,57.12643265724182
4888,82.91183114051819
4889,49.35820400714874
4890,88.0594789981842
4891,57.16424584388733
4892,88.79307508468628
4893,87.24388480186462
4894,91.05145335197449
4895,93.0134117603302
4896,86.41068935394287
4897,59.92908477783203
4898,92.0262336730957
4899,46.993839740753174
4900,85.52709221839905
4901,89.99454975128174
4902,89.92999196052551
4903,76.55811309814453
4904,95.8868682384491
4905,58.831584453582764
4906,96.1052656173706
4907,78.8994550704956
4908,90.65723419189453
4909,77.89820432662964
4910,96.44263982772827
4911,47.94900715351105
4912,88.40564489364624
4913,51.69699788093567
4914,92.3035204410553
4915,69.89264488220215
4916,90.81182479858398
4917,54.050856828689575
4918,89.52335119247437
4919,71.58082723617554
4920,92.70561933517456
4921,74.82292652130127
4922,90.7094657421112
4923,55.97802400588989
4924,92.10174083709717
4925,76.4747142791748
4926,92.70769953727722
4927,66.37059450149536
4928,92.54603385925293
4929,71.98389172554016
4930,87.20161318778992
4931,54.67235445976257
4932,92.02684164047241
4933,57.59056806564331
4934,90.13915061950684
4935,72.06400632858276
4936,95.57684659957886
4937,47.080257534980774
4938,97.39530086517334
4939,32.69725441932678
4940,95.32186388969421
4941,74.55938458442688
4942,90.45376181602478
4943,63.69805335998535
4944,95.91292142868042
4945,80.16139268875122
4946,93.21515560150146
4947,62.95757293701172
4948,95.26758193969727
4949,39.88442420959473
4950,96.13674283027649
4951,64.7737205028534
4952,95.07960677146912
4953,34.67061519622803
4954,93.15853118896484
4955,31.407925486564636
4956,82.3530912399292
4957,57.80213475227356
4958,91.82050824165344
4959,41.23079478740692
4960,96.73113226890564
4961,52.49882936477661
4962,96.15858197212219
4963,63.56924772262573
4964,91.50917530059814
4965,43.27416718006134
4966,91.43279790878296
4967,54.671525955200195
4968,90.49643278121948
4969,73.81129264831543
4970,94.58197355270386
4971,51.93287134170532
4972,91.85283780097961
4973,30.133065581321716
4974,94.63172554969788
4975,68.97473335266113
4976,94.34897899627686
4977,51.08821988105774
4978,96.41035199165344
4979,69.25827264785767
4980,92.23247170448303
4981,59.431302547454834
4982,94.60331797599792
4983,64.33115005493164
4984,93.56415271759033
4985,81.54794573783875
4986,95.73002457618713
4987,76.5335202217102
4988,92.08740592002869
4989,48.8491415977478
4990,91.59799218177795
4991,53.21803689002991
4992,89.11726474761963
4993,65.81528782844543
4994,88.46606016159058
4995,48.05605411529541
4996,90.68289995193481
4997,24.587494134902954
4998,83.32751393318176
4999,46.162980794906616
5000,97.63375520706177
5001,46.80408835411072
5002,96.3621973991394
5003,73.77126216888428
5004,97.09689617156982
5005,64.64787125587463
5006,97.52260446548462
5007,24.17503148317337
5008,97.60713577270508
5009,72.4622905254364
5010,97.24944233894348
5011,77.48978734016418
5012,94.83401775360107
5013,49.02455508708954
5014,94.29404139518738
5015,36.21865212917328
5016,98.3785331249237
5017,26.321271061897278
5018,97.85736203193665
5019,64.02705907821655
5020,95.15047073364258
5021,22.7322056889534
5022,95.64867615699768
5023,71.07163071632385
5024,95.10211944580078
5025,64.86042141914368
5026,95.74944972991943
5027,57.44798183441162
5028,93.28052997589111
5029,52.74359583854675
5030,93.48260760307312
5031,45.74744999408722
5032,96.68108224868774
5033,67.59160161018372
5034,93.49720478057861
5035,35.96801161766052
5036,95.20413875579834
5037,75.006502866745
5038,88.69780898094177
5039,38.425612449645996
5040,97.3792552947998
5041,52.91828513145447
5042,98.31230044364929
5043,40.550366044044495
5044,98.21129441261292
5045,70.14915347099304
5046,96.47558927536011
5047,59.180086851119995
5048,94.3147599697113
5049,85.67951321601868
5050,95.4310953617096
5051,60.67536473274231
5052,94.81695294380188
5053,30.42759597301483
5054,97.59706258773804
5055,62.927454710006714
5056,97.82215356826782
5057,73.55058789253235
5058,97.8963851928711
5059,79.79834079742432
5060,97.62255549430847
5061,67.79728531837463
5062,98.22200536727905
5063,47.95978665351868
5064,97.79478907585144
5065,87.64123916625977
5066,97.71878719329834
5067,64.09316658973694
5068,96.33429646492004
5069,50.790733098983765
5070,95.47852277755737
5071,74.08034205436707
5072,92.9774820804596
5073,20.237937569618225
5074,94.41060423851013
5075,79.50395345687866
5076,94.62671875953674
5077,50.61194896697998
5078,96.56644463539124
5079,58.80167484283447
5080,94.63074207305908
5081,74.41522479057312
5082,97.86952137947083
5083,73.85978698730469
5084,96.0554301738739
5085,53.50274443626404
5086,96.11409306526184
5087,49.079033732414246
5088,93.80074739456177
5089,42.30028986930847
5090,96.04106545448303
5091,80.76512217521667
5092,95.60659527778625
5093,41.86180830001831
5094,96.1609959602356
5095,48.555538058280945
5096,95.99204063415527
5097,25.68308711051941
5098,95.52082419395447
5099,70.92633843421936
5100,96.34358286857605
5101,23.498594760894775
5102,96.36211395263672
5103,29.3630450963974
5104,81.49555921554565
5105,67.58660078048706
5106,97.77445793151855
5107,48.47925305366516
5108,97.94484972953796
5109,79.21141386032104
5110,92.21016764640808
5111,94.2082166671753
5112,93.34825277328491
5113,50.97564458847046
5114,93.62697005271912
5115,74.31640625
5116,94.61759328842163
5117,39.84123170375824
5118,93.12376379966736
5119,66.37522578239441
5120,96.26122117042542
5121,52.90795564651489
5122,97.37025499343872
5123,48.134127259254456
5124,95.68920135498047
5125,79.3680489063263
5126,97.61508703231812
5127,55.657958984375
5128,88.85871767997742
5129,73.7181007862091
5130,96.23915553092957
5131,89.15097117424011
5132,95.05090117454529
5133,32.2223424911499
5134,94.09422278404236
5135,74.6629536151886
5136,95.91773748397827
5137,74.78913068771362
5138,96.90503478050232
5139,40.89038670063019
5140,98.29428791999817
5141,58.819419145584106
5142,95.99159359931946
5143,51.33411884307861
5144,91.96809530258179
5145,41.451817750930786
5146,96.42212390899658
5147,47.96011447906494
5148,93.45313906669617
5149,74.92073178291321
5150,95.40630578994751
5151,53.28347682952881
5152,96.89576029777527
5153,78.74276638031006
5154,94.73663568496704
5155,71.59194946289062
5156,94.81331706047058
5157,47.460874915122986
5158,94.97110247612
5159,87.59459853172302
5160,95.49263715744019
5161,26.93120539188385
5162,96.66368365287781
5163,46.073150634765625
5164,95.88308334350586
5165,50.04628896713257
5166,97.46381044387817
5167,48.37748110294342
5168,97.44223356246948
5169,49.70442056655884
5170,90.51837921142578
5171,67.46220588684082
5172,96.0148572921753
5173,19.804462790489197
5174,93.34315061569214
5175,21.009114384651184
5176,98.06634187698364
5177,48.690587282180786
5178,93.00717115402222
5179,75.35837888717651
5180,95.71178555488586
5181,77.34091281890869
5182,81.33425712585449
5183,51.08816623687744
5184,97.3281979560852
5185,68.99306774139404
5186,93.390953540802
5187,33.77640247344971
5188,96.88279032707214
5189,47.08579480648041
5190,94.67584490776062
5191,65.01606702804565
5192,95.9494948387146
5193,46.43494486808777
5194,96.50822877883911
5195,63.356685638427734
5196,96.73768281936646
5197,51.18797421455383
5198,93.33627820014954
5199,59.56149697303772
5200,94.4092333316803
5201,32.37236142158508
5202,95.60725092887878
5203,30.282890796661377
5204,97.07515239715576
5205,60.94539761543274
5206,97.77525067329407
5207,68.69821548461914
5208,95.64516544342041
5209,80.81116676330566
5210,90.2651309967041
5211,58.618831634521484
5212,88.125479221344
5213,32.544612884521484
5214,90.99915623664856
5215,37.182849645614624
5216,94.11420226097107
5217,77.34050750732422
5218,94.79077458381653
5219,62.74951696395874
5220,93.22316646575928
5221,63.239073753356934
5222,94.45850849151611
5223,70.19128203392029
5224,97.39724397659302
5225,70.8790123462677
5226,91.28198623657227
5227,54.83596920967102
5228,95.36663889884949
5229,29.037147760391235
5230,92.00028777122498
5231,25.783267617225647
5232,95.93312740325928
5233,31.88493251800537
5234,91.3259744644165
5235,67.44989156723022
5236,95.73164582252502
5237,52.85221338272095
5238,96.02997899055481
5239,20.881319046020508
5240,95.39690613746643
5241,68.94627213478088
5242,95.28030753135681
5243,35.360339283943176
5244,95.97638845443726
5245,44.61180567741394
5246,95.67645788192749
5247,61.65893077850342
5248,96.88781499862671
5249,48.057639598846436
5250,97.0673680305481
5251,71.81234359741211
5252,95.5838143825531
5253,83.4805965423584
5254,96.93096876144409
5255,28.336551785469055
5256,94.65846419334412
5257,71.95244431495667
5258,95.64052820205688
5259,82.9702377319336
5260,95.13260126113892
5261,43.26145946979523
5262,94.78052258491516
5263,38.9650821685791
5264,92.62187480926514
5265,34.46463942527771
5266,87.99945712089539
5267,64.77091312408447
5268,96.65558338165283
5269,39.804866909980774
5270,95.6727683544159
5271,72.19533920288086
5272,80.75180649757385
5273,84.87333655357361
5274,89.7035300731659
5275,54.981642961502075
5276,82.08865523338318
5277,52.708858251571655
5278,83.69593024253845
5279,62.04636096954346
5280,98.40137958526611
5281,37.703633308410645
5282,92.2492265701294
5283,85.40843725204468
5284,95.98824381828308
5285,23.934753239154816
5286,97.00878262519836
5287,62.79427409172058
5288,92.06682443618774
5289,90.00558853149414
5290,94.81237530708313
5291,33.355408906936646
5292,93.09036135673523
5293,51.557230949401855
5294,94.60347890853882
5295,49.236658215522766
5296,95.83470821380615
5297,52.27665901184082
5298,88.40681314468384
5299,74.02304410934448
5300,88.34912776947021
5301,76.72885656356812
5302,89.44632411003113
5303,79.69259023666382
5304,95.1775074005127
5305,16.638898849487305
5306,96.10165357589722
5307,87.51549124717712
5308,96.17480635643005
5309,56.37791156768799
5310,96.1940050125122
5311,49.399787187576294
5312,93.7443733215332
5313,78.04555892944336
5314,84.93309617042542
5315,67.18043684959412
5316,97.50716090202332
5317,48.33857715129852
5318,96.99779152870178
5319,74.05155301094055
5320,95.87410092353821
5321,50.44441223144531
5322,93.3892011642456
5323,33.69879722595215
5324,95.35239338874817
5325,86.99127435684204
5326,97.63068556785583
5327,47.26763665676117
5328,96.50585651397705
5329,24.523720145225525
5330,96.94422483444214
5331,65.10182619094849
5332,95.62629461288452
5333,47.21651077270508
5334,85.47174334526062
5335,37.784501910209656
5336,91.91570281982422
5337,58.92527103424072
5338,94.81018781661987
5339,52.716344594955444
5340,90.21072387695312
5341,44.29691433906555
5342,91.52356386184692
5343,81.78121447563171
5344,94.36992406845093
5345,76.27201080322266
5346,96.8864917755127
5347,23.066440224647522
5348,90.21965265274048
5349,51.214683055877686
5350,95.20230293273926
5351,37.01588213443756
5352,96.46097421646118
5353,53.91555428504944
5354,94.62043642997742
5355,69.2947506904602
5356,94.66349482536316
5357,79.15610671043396
5358,95.58713436126709
5359,75.17954707145691
5360,95.4344093799591
5361,51.494300365448
5362,96.86827063560486
5363,77.68367528915405
5364,94.85813975334167
5365,54.7387421131134
5366,96.64292931556702
5367,63.5233998298645
5368,83.25110077857971
